image_path,label,name,description,image_url
perfume_images/01855_Feminite_du_Bois_Eau_de_Parfum.jpg,Serge Lutens,Feminite du Bois Eau de Parfum,"A milestone in the history of contemporary perfumery, FÃ©minitÃ© du Bois can be considered as the template of Serge Lutens' trademark woods, fruit and spices variations. As the stories goes, Lutens, who had yet to launch his Salons du Palais Royal line, dragged the Shiseido and Quest teams to Marrakech to make them understand just what he was after: the quintessence of Atlas cedar. Christopher Sheldrake was the one who caught on; the great Pierre Bourdon completed the formula. The result was a breakthrough in the world of women's fragrances: a dark, honeyed, animalic wood rubbed with candied fruit, sweet balms and the slow burn of spices, encrusted with the amethyst flash of violets. Today, FÃ©minitÃ© du Bois, the mother of all Lutens fragrances, has left Shiseido and found its true home. It has shed its strangely compelling dusty pink and plum flacon and Lutens has officially admitted that the formula was slightly tweaked to comply with new regulations, though he maintains thatthe quality (creative and olfactive) remains authentic. Aficionados may find the top notes a tad softer and the base a little muskier, but the fragrance is still entirely, deliciously FÃ©minitÃ© du Bois. A masterpiece.",https://static.luckyscent.com/images/products/36131.jpg?width=400&404=product.png
perfume_images/01510_Liquid_Dreams_Eau_de_Parfum.jpg,April Aromatics,Liquid Dreams Eau de Parfum,"This youthful, light scent is reminiscent of an open field of greens and flowers. Fresh and clean notes of citrus, intoxicating narcissus absolute from France and sweet osmanthus blossoms from China make Liquid Dreams refreshing, yet intoxicating to the senses. Surprising long-lasting, Liquid Dreams maintains a freshness throughout its life on the skin, reminding us of a tart lemon in a soothing cup of jasmine tea.  Summery, feminine, and unforgettable, Liquid Dreams is the perfect scent for a lazy sun-dappled day.",https://static.luckyscent.com/images/products/65804.jpg?width=400&404=product.png
perfume_images/00448_Rose_Prick_Eau_de_Parfum.jpg,TOM FORD Private Blend,Rose Prick Eau de Parfum,"Flesh. Petals. Thorns.Inspired by Tom Ford's private rose garden, Rose Prick is a wild bouquet of beautiful breeds of roseRose de Mai, Turkish and Bulgarian. Sharp and pristine, the piercing prickles of the stems hook onto each other, bonding their blooms in pink perfection. A rose by any other name wouldn't be Tom Ford. What We Think Gently candied with a tingling spice, this delectable rose scent has both a provocative and youthful edge.",https://static.luckyscent.com/images/products/635085.jpg?width=400&404=product.png
perfume_images/01281_Moonlight_in_Heaven_Eau_de_Parfum.jpg,By Kilian,Moonlight in Heaven Eau de Parfum,"The seductive power of moonlight can be quite deceptive- a seemingly soft and innocent glow that nonetheless leads to indulgences one would never dare in the light of day. Moonlight in Heaven captures the totality of this power- one part gentle and gorgeous, one part exotic and transgressive- in a lushly textured scent that combines bright tropical fruits with soft, soothingly rich balsamics for a fragrance both comforting and alluringly mysterious. Moonlight in Heaven opens with a pop of citrus and spicy pink pepper that stuns like a dazzling beam of pale light, leading into a soft, mouthwatering blend of milky rice, creamy coconut and juicy mango. A base of rich tonka and exceedingly delicate vetiver further increase the cool, hazy sensuality, presenting us with an otherworldly evening where deeds and desires are between you, your chosen companion- and of course, the light of the moon.",https://static.luckyscent.com/images/products/425006.jpg?width=400&404=product.png
perfume_images/00759_Costa_Azzurra_Acqua_Eau_de_Toilette.jpg,TOM FORD Private Blend,Costa Azzurra Acqua Eau de Toilette,"Cool. Salty. Refreshing.Costa Azzurra Acqua merges cool air and refreshing waters as one. the salty waves of wind and sea collide with the warmth of the sun on the body, tempering its pulsating, red-blooded heat.An instant hit of exhilarating sea and air mixes saltiness with the woody macchia of the beach, a wild tangle of cypress, juniper and myrtle.Like shafts of sunlight on wet skin, lemon's citrus breath brightens the crisp earth of pine cones and needles at the scent's core. The liquid amber facets of cistus absolute drip with lentisque reisnoid, capturing the denoument of the Costa Azzurra Acqua experience, when the water that remains pools on the body's languid muscles.",https://static.luckyscent.com/images/products/635078.jpg?width=400&404=product.png
perfume_images/00751_Eau_Rose_Hair_Mist_Scented_Hair_Perfume.jpg,Diptyque,Eau Rose Hair Mist Scented Hair Perfume,"Diptyque's gorgeously natural, light, and fresh rose scent made of both Centifolia and Damascena Rose is now available in a beautiful mist specially formulated to give long-lasting, non-damaging scent to your hair. A convenient 30ml size means it can go wherever you do.",https://static.luckyscent.com/images/products/483209.jpg?width=400&404=product.png
perfume_images/00735_Bleu_Satin_Eau_de_Parfum.jpg,Parfums MDCI,Bleu Satin Eau de Parfum,"Inspired by Thomas Gainsborough's famous The Blue Boy, Bleu Satin is a bright, fresh, exuberantly fruit-forward celebration of a scent, sure to appeal to lovers of fruity masculine scents everywhere. Impossibly juicy bergamot and electric green notes open the scent in full swing, while a deliciously fruity heart really separates Bleu Satin from its cohort, with sweet, intoxicating cassis and mouthwatering watermelon set against a hypnotically lush jasmine- fresh and elegant in equal measure. Finally, a base of gently-spiced leather lends longevity without sacrificing the vibrant spirit of the scent. Sophisticated and youthful, colorful and fresh, Bleu Satin is a new high-water mark for the fruity masculine, and we can't get enough.",https://static.luckyscent.com/images/products/36523.jpg?width=400&404=product.png
perfume_images/01124_Citizen_X_Eau_de_Parfum.jpg,Ex Nihilo,Citizen X Eau de Parfum,"Los Angeles, after dark. The terrace of a suspended villa above the City of Angels. Suddenly, a beam of intense light runs on the skin and makes you shiver. This is the concept of Citizen X, Ex Nihilo's newest and most contemporary masculine, a ""frozen amber"" that glows with bracing intensity. Citizen X opens with a piercing shot of resinous mastic and white pepper exciting the senses. Like a sharp detonation that gives way to a diffuse explosion, perfumer Yann Vasnier deftly blends in an enveloping iris note that softens and sustains the scent's icy disposition. Soon enough, the atmosphere turns musky, difficult to pinpoint, with tendrils of incense through ambered woods. This is a fragrance for the glamorous and confident, the stylish and powerful, the ones who truly wake up once the sun has set. Modern, masculine, and ever so slightly dangerous- the world belongs to Citizen X.",https://static.luckyscent.com/images/products/72018.jpg?width=400&404=product.png
perfume_images/01649_Oud_27_Eau_de_Parfum.jpg,Le Labo,Oud 27 Eau de Parfum,"The first new worldwide fragrance since Le Labo was created, Oud 27 uses its title note as a point of departure into the richly ornamented, dark and luscious world of oriental perfumes, weaving a story so multi-faceted and vivid that it might be an olfactory equivalent of one of Scheherazade's tales. The vibrant darkness falls with the very first accord, an extravagantly opulent mix of Atlas cedar and incense. The dry, resinous blend is brightened and softly sweetened by saffron, the golden spiciness of which glistens within the nocturnal fabric of Oud 27 like a constellation of far away stars. Gaiac and patchouli further deepen and enrich the balsamic top notes and lead the scent into an even more sensual territory. At once expansive and wild,  yet surprisingly intimate and soft, the scent is beautifully androgynous and would befit both Scheherazade and Shahryar. The creators call Oud 27, One Thousand and One Nights, bottled. We are so mesmerized by this oriental masterpiece that we would wear it for one thousand and one nights in a row and not miss another perfume.Personalize your fragrance:  Enter your custom message or name at checkout and we'll have Le Labo print it on your label.Please note: Complimentary samples available with any product purchase. Please request at checkout in the comments box.",https://static.luckyscent.com/images/products/46802.jpg?width=400&404=product.png
perfume_images/01448_Tagete_Eau_de_Parfum.jpg,Profumum,Tagete Eau de Parfum,"The scent of a courtyard garden in Amalfi is, of course, far more than just the garden itself. On Italy's postcard-perfect Mediterranean coast, the lush, dewy florals of a carefully cultivated garden blend seamlessly into the ambient fragrance of the terroir: the wild plants, the mossy trees, the ocean itself. Breathtakingly, authentically beautiful, Tagete is an opportunity to visit one of the most peaceful locales on the planet- no matter where you might be.Tagete opens in a fresh, lovely burst of flowers, both wild and cultivated- rich, honey-sweet marigold, full-bodied jasmine, and the creamy, lively tuberose that Profumum perfected in their Tuberosa. A delicately earthy vetiver adds depth, while a damp, fresh moss bridges the gap between sea and earth. The overall effect is meditative, a stolen moment of reflection and appreciation. You've heard of a vacation in a bottle, but this is something more than that- call it genuine, beautiful tranquility.",https://static.luckyscent.com/images/products/33939.jpg?width=400&404=product.png
perfume_images/01191_Eau_Sacree_Extrait_de_Parfum.jpg,HEELEY,Eau Sacree Extrait de Parfum,"Since ancient days, disparate societies separated by thousands of miles and thousands of years have all nevertheless used incense as a centerpiece of their spiritual practices, and it's certainly no mystery why- with its delicate, ethereal nature, incense seems like a crucial connection point between our world and a higher plane of existence where the tangible and the metaphysical intertwine. With Eau SacrÃ©e, James Heeley invites us through that veil, into a world of soft but intensely powerful smokes and resins meant to purify the soul, free the mind from earthly matters and lift the spirit to a higher state of being. Eau SacrÃ©e is a potent, yet understated fragrance that expertly combines resinous labdanum, subtle spice, and warm, sweet myrhh around a divine and exquisite olibanum incense both soft and rich, smoky and transparent, and utterly exceptional. Glowing with serenity and enlightenment, Eau SacrÃ©e is an incense scent with higher purpose, which simply must be experienced to be understood.",https://static.luckyscent.com/images/products/31525.jpg?width=400&404=product.png
perfume_images/00445_Cigar_Rum_Eau_de_Parfum.jpg,Strangers Parfumerie,Cigar Rum Eau de Parfum,"The name - Cigar Rum  is a bit on the nose. But the scent itself? A surprisingly delicate and detailed piece of work that, while definitely redolent of the rich, dried fruit and tobacco leaves soaking in oak caskets of Caribbean island booze implied in the name, has a lightness to it that makes it a fabulously easy wear. We think that part of what makes Cigar Rum such a great candidate for office wear and daytime is that the layers of balsamic woods, tobacco, and dried fruit are dry and crisp, aerated by a salty note that might be the seaweed absolute. The rum is rich and almost chocolatey in its booziness at first, but this fades quite quickly, leaving a cozy, toasted mÃ©lange of oaky tobacco and dried fruit to linger on the skin. In other words, people will think just that you smell deliciously cozy and warm', rather than suspecting you've been drinking. Sometimes a cigar is just a cigar  and Cigar Rum just smells good.",https://static.luckyscent.com/images/products/842005.jpg?width=400&404=product.png
perfume_images/01824_Vetyverio_Eau_de_Toilette.jpg,Diptyque,Vetyverio Eau de Toilette,"The core of Vetyverio features two of the vetiver's amazing properties. The first, from Indonesia, is earthy, rough and splendidly reminiscent of unspoiled nature. The second is more subtle and delicate and hails from the Caribbean. Less known? No longer! This vetiver from Haiti is the perfect blend for the musks that cut through the formula: it completes it, tempers it, and adds a new  and remarkable  quality to it.These essences are distilled by the two systems steam and fractional distillation and add up to almost an overdose (25% of the total), which avoids intensifying the blend with synthetic input. At the end, a few spices  carrot seeds with sparkling apricot essence, nutmeg and clove  add the last surprise. The majestic cedar wood's radical dryness structures the whole effect and the powdery musk draws a nothing but sensual line on the skin.Vetyverio is subtle, sensitive, and captures the power of unquestionable elegance.",https://static.luckyscent.com/images/products/48397.jpg?width=400&404=product.png
perfume_images/00213_Vani_Choc_Eau_de_Parfum.jpg,Hilde Soliani,Vani Choc Eau de Parfum,"Vani Choc opens with a sparkling burst of lemon and bergamot, like fresh zested rind stirred into a bowl of vanilla, cream, and sugar. The citrus gradually melts into warm Madagascar vanilla and soft sandalwood. The result is an elegant gourmand - a rich creme caramel with subtle sugared cocoa and almond facets. Vani Choc is creamy, comforting and as can be imagined-- a dessert-inspired concoction that begs you to keep sniffing your wrists. It's unquestionably sweet, but the richness of vanilla is perfectly balanced with clean citrus and grounding wood notes. It's classic Hilde Soliani - a delicious, uplifting and addictive treat.",https://static.luckyscent.com/images/products/46629.jpg?width=400&404=product.png
perfume_images/01968_Black_Aoud_Eau_de_Parfum.jpg,Montale,Black Aoud Eau de Parfum,"Black Aoud is a dramatic fragrance  but don't confuse that with overly strong.  It's medium bodied and very rich, a bubbling potion of velvety rose and the old leather feel of labdanum, mixed with mystical oud tree oils.  It's a rare journey somewhere where you've probably never been and will beg to return to...all it takes is a little whiff of this amazing, rare elixir.  If you seek a deeply incensed rose and sandalwood fragrance, one that would have scented the brightly dyed pillows of a harem, you need look no further.",https://static.luckyscent.com/images/products/35409.jpg?width=400&404=product.png
perfume_images/01964_Cardinal_Eau_de_Parfum.jpg,HEELEY,Cardinal Eau de Parfum,"A mesmerizing incense blend that comes dangerously close to putting us into an actual trance. It conjures up a grand, stone-walled cathedral -- not dark, dank or gloomy, but a place of light, majesty and infinite calm. We can envision the dreamy tendrils of smoke rising through sunlight streaming in the stained glass windows and feel the reassuring warmth of wood and sun-warmed stone. Airy incense and resinous cistus intermingle with the deep, sweet earthiness of patchouli and vetiver, creating a fragrance that is both spiritual and grounded. Fans of Comme des Garcon's Incense series (particularly Kyoto and Avignon)  will want to try this, as well anyone who has been longing for an incense scent without gothic overtones. Warm and reassuring.",https://static.luckyscent.com/images/products/31505.jpg?width=400&404=product.png
perfume_images/01038_Montabaco_-_Parfum.jpg,Ormonde Jayne,Montabaco - Parfum,"Inspired by the rugged exoticism of the Argentinean plains, Montabaco is a towering crescendo of rich tobacco, leather, tea, suede, and wood notes, each nuance overlapping the last so that an almost 3D picture of a cowboy appears, smoking a cigarette over a dwindling fire after a long, hard day corralling cattle. All this on top of a bed of airy florals puffed out with Iso E Super and Hedione for a bright, silvery-woody radiance perfectly equipped to carry the heft of the leather on its shoulders.A fresh, balmy clary sage note dominates at first, like a nosegay of fresh green herbs tucked under the flap of a saddle, giving the fragrance an attractively lived-in air. Although the radiant florals certainly perform a role, Montabaco is not really a floral fragrance: it is the tough, smoky woods, moss, and leather accords that dominate here. But the fresh, dancing lightness of the tea leaf and white jasmine infuse the scent with enough air and space for the heavier notes to breathe. The result? A genuinely masculineGaucho type of fragrance pitched halfway between the grimy, well-worn leather of experience and the smoky, herbal airiness of the Argentinean outback. The fragrances in the Four Corners collection are available in both pure parfum and intensivo concentrations, with the intensivo being the stronger of the two formats.",https://static.luckyscent.com/images/products/77715.jpg?width=400&404=product.png
perfume_images/00373_LAimee_Eau_de_Parfum.jpg,Parfums MDCI,L'Aimee Eau de Parfum,"L'AimÃ©e,  or ""The Beloved, "" is a famous 1794 oil portrait from French master Jacques-Louis David depicting his sister-in-law Madam SÃ©rizat. Painted shortly after his release from Robespierre's prisons following the French Revolution,  this masterwork is renowned for its effortless depiction of the subject's humanity,  portraying Madam SÃ©rizat holding a bouquet in one hand and her child's hand in the other. Its use of soft,  warm color,  as well as subtle touches of exquisite detail on the subject's hands and face,  work together to evoke emotional depth and authenticity that transcend mere photorealism- beneath the surface,  this painting truly breathes. What a delight,  therefore,  that Parfums MDCI has taken its subject to heart,  delivering a fragrance that also glows with abundant humanity and warmth. Despite a complex notes list of citrus,  fine florals,  and rich woods,  resins,  and musks,  L'AimÃ©e turns out to be a fragrance of exquisitely blended softness and light. In a sense,  it feels classical in its romantic depth,  but it surprisingly carries none of the room-filling ostentatiousness one might expect from the notes- there are no sharp edges,  no operatic swells and transitions- instead,  it's the lush romance of a perfectly tuned chamber orchestra. Florals and woods all float on a cloud of pillow-soft musk and vanilla,  aglow with the natural light of sweet fruit and the gentlest touch of castoreum. The result is a fragrance for romantics of all ages,  youthful enough for a princess,  elegant enough for a queen. Though for Monsieur David's sake,  we should point out one needn't support the monarchy to enjoy it.",https://static.luckyscent.com/images/products/36527.jpg?width=400&404=product.png
perfume_images/02012_Odalisque_Eau_de_Parfum.jpg,PARFUMS DE NICOLAI,Odalisque Eau de Parfum,"The beauty that requires a second look to appreciate, the purring voice with the merest hint of an invitation, the touch that lingers just a second too long -- this is a fragrance of innuendo and discretion. A creamy lily of the valley beckons us into a soft, powdery floral  -- sweet and pillowy with a teasing undercurrent of salt and earth. Lovely, unusual and quietly seductive.",https://static.luckyscent.com/images/products/31303.jpg?width=400&404=product.png
perfume_images/01106_Blossom_Love_Eau_de_Parfum.jpg,Amouage,Blossom Love Eau de Parfum,"Fresh with the vibrant romance of springtime, Blossom Love is as resplendent as the blossoming cherry trees that give inspiration to this new addition to Amouage's Secret Garden collection. Bright, beautiful, and gently gourmand, it's the perfect scent to greet the changing weather, a paean to the joy and meaning inherent in the transition of the seasons. Opening with the luscious freshness of cherry blossoms suspended in a lightly boozy rose liqueur, Blossom Love gives an almost instantaneous feeling of giddiness, tempered with just enough restraint to never lose its youthful energy. A sweet floral heart, ylang touched with amaretto, is equally bubbly, making our mouths water and our hearts burst forth with seasonal enthusiasm. A rich yet understated drydown of tonka, sandalwood and vanilla likewise exudes a solar warmth, never crossing over into dessert territory but rather suspending us in a near-weightless bliss, a deeply romantic springtime fantasy that seems to hover above the ground. Cherry blossoms are all the more beautiful for how fleeting their bloom can be. With Blossom Love, that unabashed beauty can now be enjoyed any day of the year.",https://static.luckyscent.com/images/products/41885.jpg?width=400&404=product.png
perfume_images/01733_Fils_de_Dieu_Eau_de_Parfum.jpg,Etat Libre d'Orange,Fils de Dieu Eau de Parfum,"The tagline for this Fils de Dieu, du Riz et des Agrumes (Son of God, rice and citrus isHe brings the sunshine). But despite these distinctly religious references, there is nary a tear of incense in Ralf Schwieger's dÃ©but scent for Ãtat Libre d'Orange. And despite a list of notes that almost reads like the recipe for a South-eastern Asian dish, Fils de Dieu never veers into the foody: rather, it shows how the aromas lacing one of the most refined cuisines in the world are also perfumes. The green, citrusy top notes add sparkle to the cardamom and ginger, churning up the milky, powdery accents of the rice and coconut notes. The latter is picked up by the lactonic facets in jasmine, while a rich May rose hints that the Queen of flowers and steamed rice may have secret affinities.Then as it moves into the drydown, Fils de Dieu reveals its animal nature by exhaling a soft, dark leather note, more suede than rawhide, infused with musk. And we sing Hallelujah.",https://static.luckyscent.com/images/products/47741.jpg?width=400&404=product.png
perfume_images/01756_Juniper_Sling_Eau_de_Toilette.jpg,Penhaligons,Juniper Sling Eau de Toilette,"Introducing Juniper Sling, an intoxicating new fragrance inspired by the most iconic and atmospheric of spirits: London Dry Gin. Created for Penhaligon's by Master Perfumer Olivier Cresp, Juniper Sling is a playful, chilled and mysterious homage to the Bright Young Things of London's roaring twenties. For enigmatic boys and girls, Juniper Sling is a crisp cocktail shot of gin with the freshness of juniper, cool measures of angelica and brandy and a beating libertine heart of black pepper, cardamom, soft leather and orris. A gourmand base of brown sugar, black cherry and amber add sensuality to the scent. A beloved and iconic tipple has been transformed into a complex and compulsive skin scent. Apply liberally and drink in.",https://static.luckyscent.com/images/products/44125.jpg?width=400&404=product.png
perfume_images/01616_Rose_31_Eau_de_Parfum.jpg,Le Labo,Rose 31 Eau de Parfum,"A rose for men destined to be stolen by women, Rose 31 takes the most feminine of all notes, darkens, dries and spicies it up turning it into a veritable emblem of masculinity.  Mesmerizingly ambiguous, the fragrance alternates between the floral and the spicy with a generous dose of the woody and the animalic thrown in for good measure.  The striking, elegantly austere beginning of Rose 31 gives way to the sweet, spicy star note of rose accompanied by fiery spices, pepper, clove and nutmeg. The naughty hint of cumin in the heart of the scent is a prologue to the sensual base of oud and vetiver. Dark, dangerous and sublimely refined, this is one of our favorite Rose perfumes of all time.Personalize your fragrance:  Enter your custom message or name at checkout and we'll have Le Labo print it on your label.Please note: Complimentary samples available with any product purchase. Please request at checkout in the comments box.",https://static.luckyscent.com/images/products/46801.jpg?width=400&404=product.png
perfume_images/01882_Drama_Nuui_Eau_de_Parfum.jpg,"Pierre Guillaume Paris, Parfumerie Generale",Drama Nuui Eau de Parfum,"Jasmine infused with the sweet bitterness of absinthe, Drama Nuui is Parfumerie Generale's allegory of dawn, an ode to fragile petals during the time when the freshness of the day hasn't quite chased away the sultry darkness of the night. A provocatively tender time when the flowers smell so poignantly sweet and the earth has a musky, sensual aroma. The fresh, green beginning of Drama Nuui, with its notes of petit grain and absinthe, is a cooling breeze that comes at dawn. The slightly indolic jasmine and the spicy guaiac, sandalwood and musk are nocturnal notes, languid, deep and seductive. Jasmine-paradox, airy and sultry, fresh and heady, Drama Nuui will delight the connoisseurs of the genre.",https://static.luckyscent.com/images/products/34534.jpg?width=400&404=product.png
perfume_images/01429_Granada_Eau_de_Parfum.jpg,MEMO,Granada Eau de Parfum,"A feminine white floral with hidden complexities, Granada is an ultra romantic, surprisingly sensual late night dance through the gardens of the Alhambra. Inspired by late evenings beneath the walls of the famed red castle, the nighttime air redolent with Andalusian jasmine, Granada seduces us with a lightly resinous mix of clean and dirty florals that balance purity and carnality with expert precision. Granada opens sweet and bright, with bergamot and African orange flower balancing atop a delightfully dry grenadine note. The jasmine emerges, first virginally clean, then lightly indolic, its transition smoothed with a hazy heliotrope. A delicately woodsy base of tonka, vanilla and musks gives longevity and swings the balance back towards sexiness. Like Spain itself, Granada proves itself complex enough to represent many different facets of beauty.",https://static.luckyscent.com/images/products/69104.jpg?width=400&404=product.png
perfume_images/01811_Sartorial_Eau_de_Toilette.jpg,Penhaligons,Sartorial Eau de Toilette,"After offering the masterfully sensuous Amaranthine last year to the ladies, Penhaligon's, as befits a traditional English house, has turned its attention to gentlemen. As an inspiration for Sartorial, Bertrand Duchaufour launched into an olfactory exploration of the Savile Row bespoke tailor Norton & Son's workshop. The odorant threads he's teased out compose a radically new vision of the most traditional masculine fragrance family, the fougÃ¨re.  Lavender acts as a reference both to the fougÃ¨re and to a typically English scent. Boosted by aldehydes and ozonic materials, it conjures the steam rising from hot irons on tweeds  fear not, there isn't the least hint of the aquatic in the blend --, the scissors and sewing machines. The dusty leather of club chairs and mounted hunting trophies springs from the combination of black pepper, gurjum wood, oakmoss and a leather accord. Patchouli and cedar rubbed in beeswax and honey soften the hard edges of the leather and metallic effects and smoothly wrap the blend, just as the waxed floors and cupboards bathe the tailor's shop in a warm, fatty-animalic glow. Duchaufour aficionados may recognize a trace of that signature green pepper note he's dropped into many of his compositions.As the quintessential English dandy and couturier to the Queen Hardy Amies once said:A man should look as if he bought his clothes with intelligence, put them on with care, then forgot about them. That's Sartorial: tough and smooth, playful and elegant, impeccably tailored and as easy to wear as a bespoke suit.",https://static.luckyscent.com/images/products/44147.jpg?width=400&404=product.png
perfume_images/01150_Durga_Eau_de_Parfum.jpg,D.S. and Durga,Durga Eau de Parfum,"What does floral nirvana feel like? We're not talking about an overdose of girly,  cookie cutter fruity-florals,  or a powder-drenched grandma scent,  but rather,  in D.S. & Durga's own words,  ""palatial doses of the finest floral absolutes, "" a no-costs-spared approach to creating the ultimate limited-edition fragrance. So what does it feel like? Rapturous. Durga opens with eye-widening,  mouthwatering freshness,  the bite of green tuberose with the smooth refreshness of melon. The heart,  however,  is where the uncompromising abundance of luxurious florals elevates Durga above most any we've smelled: soft,  lovely chrysanthemum,  velvety sweet ylang,  narcotic white florals and an unfathomably rich dose of orris deliver a stunning bouquet that has to be experienced. We've encountered many florals varieties over the years; Durga belongs on a short and rarified list.",https://static.luckyscent.com/images/products/68625.jpg?width=400&404=product.png
perfume_images/01820_Kobe_Eau_de_Parfum.jpg,Xerjoff,Kobe Eau de Parfum,"In Kobe, Xerjoff created something unusual, yet somehow inevitable: a dry citrus, warm woody fragrance for men. Kobe smells like a finely crafted wooden box full of vividly scented citrus rinds. The wood of the box is of the best quality and from a mix of exotic trees, and the citrus peels inside are remarkably potent, but play more as spice than fruit. This marriage of tart and spicy with sweet and warm is what makes Kobe such a singular fragrance.Kobe opens with a bracing grapefruit rind note rounded out with petitgrain (an oil extracted from the green twigs of the bitter orange) and bright neroli. It feels fresh and alive, like opening a window on a crisp morning to an orange grove in early spring just as tight blossoms begin to push from the orange trees. After a few minutes, green wood begins to join the sharp citrus. The wood seems to age and sweeten over time to become more resinous and balsamic, transforming Kobe into an extraordinary, deep woody scent. It isn't just any wood, though. A vein of oud, an unusual, intimate aroma, runs through the fragrance of shaved rose wood. Fresh and warm, sweet and tart, Kobe is a fragrance for any time and anywhere.",https://static.luckyscent.com/images/products/51107.jpg?width=400&404=product.png
perfume_images/01757_Leau_Chic_Eau_de_Toilette.jpg,PARFUMS DE NICOLAI,L'eau Chic Eau de Toilette,"The name says it all. Patricia de NicolaÃ¯ keeps turning out some of the most classically elegant fragrances on the market, and her addition to hereau line is as effortlessly chic as a crisp cotton shirt on a summer morning.The perfumer was inspired by the geranium-scented soaps she used to love as a child in her parents' bathroom. The challenge, she said, was softening the sharp, tangy facets of geranium oil, and making it original without covering it up.Spearmint and peppermint boost geranium's own cool minty facets; lavender adds its clean, aromatic freshness while in contrast, a duet of hot spices  clove and pimiento  team up with milky sandalwood and the to ground L'Eau Chic in warmth.  Roman chamomile, with its herbal, green, boozy, spicy and woody facets, adds sophistication and complexity to the blend. But just like that indefinable set of qualities that make up chic, L'Eau Chic is more than the sum of its parts: it is bursting with well-bred confidence, with the classic vibe of a scent that could have been used for several generations by a family of slightly eccentric aristocrats, yet bracingly modern. In a word: not only chic, but pretty cool too...",https://static.luckyscent.com/images/products/31336.jpg?width=400&404=product.png
perfume_images/01946_Rose_de_Siwa_Eau_de_Parfum.jpg,Parfums MDCI,Rose de Siwa Eau de Parfum,"Rose de Siwa is a woody-floral scent formoments doux (soft moments). Named after the flowers of the Siwa Oasis in Egypt, the perfume is delicate and fresh, truly an exhausted traveler's dream of a paradise in the midst of a hot desert...with beautiful fountains, and luxurious trees and roses fresh with the morning dew. The scent is a charming, playful rhapsody in pink, a joyful, flirty, truly feminine composition that features pink peonies, pink roses, and pink fruits, with violets adding a darker depth to the blend. It winks, it smiles, it twirls in its gauzy, pink dress...what a little charmer!",https://static.luckyscent.com/images/products/36501.jpg?width=400&404=product.png
perfume_images/02016_Vetyver_Eau_de_Toilette.jpg,PARFUMS DE NICOLAI,Vetyver Eau de Toilette,"A bold, bright slash of green  transportingly fresh and laced with stimulating spices. This captivating and original take on vetiver highlights its sharper aspects with pepper and clove, then adds a spring like dimension to the vibrant grassiness with a watercolor wash of subtle florals. The result feels young and spirited and full of bravado, but never brash or strident. Dashing and invigorating.",https://static.luckyscent.com/images/products/31313.jpg?width=400&404=product.png
perfume_images/01221_Petit_Matin_Eau_de_Parfum.jpg,Maison Francis Kurkdjian,Petit Matin Eau de Parfum,"Rise at dawn and escape into the delightful freshness of an early morning in Paris to rediscover a taste for beauty. Stroll through the empty streets and archways of a Paris still cast in the first light of day, before taking a rest. Let yourself be carried away by the luminous energy of litsea cubeba from Indonesia, lemon from Calabria, the floral softness of hawthorn and lavandin from Provence. Then, get lost in a labyrinth of musky and ambery notes. Not all who wander are lost, and for those of you who love the thrill of exploration above all else, Petit Matin is your perfect companion.",https://static.luckyscent.com/images/products/49853.jpg?width=400&404=product.png
perfume_images/00456_Aroon_Sawat_Eau_de_Parfum.jpg,Strangers Parfumerie,Aroon Sawat Eau de Parfum,"Aroon Sawat, meaninggood morning! in Thai, is part of Strangers Parfumerie's 24/7 series. Inspired by the gentle warmth of the morning sun, the scent was composed by perfumer Prin Lomros with the specific intent of capturing all the golden tones implied in the country's original name of Siam, which is thought to have originated in the word Suvannaphumi, meaning Land of Gold.And indeed, Aroon Sawat is a perfume rich in warm, ambered notes that seem to shimmer like particles of gold dust caught in sunlight. Thick, syrupy plums, mango, and ripe passionfruit are suspended in multiple layers of hazy woods, ambers, and resins for a smoky incense effect that lingers all day. Think plumes of rich myrrh and sandalwood incense pouring out of an ancient Thai temple and mingling with the heady scent of ripe stone fruits and white flowers in nearby orchards. Yet, in the midst of all these rich, smoky aromas, there is a thread of freshness  from the citrus, or the sour mango  that cuts through the velveteen texture of the scent and allows air to circulate. It's divine. And if you love woody-ambery-leathery scents such as Costume National or Ombre Indigo (or even Chambre Noir) by Olfactive Studio, then Aroon Sawat could scratch the same itch.",https://static.luckyscent.com/images/products/842002.jpg?width=400&404=product.png
perfume_images/00330_Eau_Duelle_-_Eau_de_Parfum.jpg,Diptyque,Eau Duelle - Eau de Parfum,"A familiar yet reinvented interpretation, with accentuated, enhanced major notes... the Eau de Parfum expresses itself with even more personality, audacity, intensity and tenacity. Here, the star ingredient, Vanilla bourbon from Madagascar, is a richer, deeper interpretation of bourbon vanilla married with a vanilla pod infusion. And to top it all off, the intensity is made more powerful with incense and amber, resulting in a sensual, rounded vanilla with animalic and leather facets.",https://static.luckyscent.com/images/products/483139.jpg?width=400&404=product.png
